f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,0.3530471444509723,-0.29000301151329866,0.4539177571512501,-0.6556589825518057,0.12608826587534724,-1.008706127002778,-0.12608826587534724,-1.2230561789908683,0.5169618900889237,-1.513059190504167,0.7817472484271529,-2.105674040118299,0.9330531674775696,-2.471330011156806,1.0591414333529168,-2.7991595024327087,0.18913239881302088,-1.5761033234418407,0.2647853583382292,-2.282197612343785,0.29000301151329866,-2.6856800631448965,0.3152206646883681,-3.063944860770938,-0.11347943928781253,-1.4500150575664934,-0.20174122540055558,-2.0300210805930905,-0.22695887857562505,-2.433503531394202,-0.20174122540055558,-2.836985982195313,-0.40348245080111117,-1.1221855662905904,-0.40348245080111117,-1.513059190504167,-0.3152206646883681,-1.3239267916911461,-0.20174122540055558,-1.0591414333529168,play_pause
0.0,0.0,0.3031182614156144,-0.2904883338566305,0.36626789921053404,-0.7199058708620842,0.05051971023593573,-1.0482839873956664,-0.17681898582577507,-1.300882538575345,0.4673073196824055,-1.4650715968421362,0.7072759433031003,-1.9955285543194614,0.8714650015698914,-2.3491665259710115,0.9851343496007468,-2.639654859827642,0.10103942047187146,-1.4650715968421362,0.06314963779491967,-2.1470876850272687,0.012629927558983933,-2.5259855117967867,-0.025259855117967866,-2.8164738456534173,-0.189448913384759,-1.2882526110163612,-0.2652284787386626,-1.6671504377858792,-0.189448913384759,-1.4019219590472165,-0.1515591307078072,-1.1872131905444898,-0.4167876094464698,-0.9977642771597307,-0.4167876094464698,-1.2756226834573772,-0.3031182614156144,-1.0609139149546505,-0.20207884094374293,-0.8714650015698914,next
0.0,0.0,0.3066607472816039,-0.2938832161448704,0.3833259341020049,-0.7410968059305427,0.06388765568366749,-1.0733126154856136,-0.17888543591426895,-1.3416407693570171,0.48554618319587284,-1.4821936118610854,0.7283192747938093,-2.0444049818773595,0.8816496484346112,-2.4021758537058973,0.9838698975284792,-2.708836600987501,0.12777531136733497,-1.494971142997819,0.10222024909386797,-2.184957824381428,0.06388765568366749,-2.555506227346699,0.025555062273466992,-2.862166974628303,-0.17888543591426895,-1.31608570708355,-0.25555062273466994,-1.7121891723222884,-0.17888543591426895,-1.4310834873141516,-0.14055284250406846,-1.2010879268529486,-0.4088809963754719,-1.034980022075413,-0.4088809963754719,-1.3033081759468166,-0.2938832161448704,-1.0860901466223472,-0.19166296705100244,-0.8816496484346112,next
0.0,0.0,0.2794904486064541,-0.2921945599067475,0.343011005107921,-0.7368384554170154,0.025408222600586738,-1.0925535718252297,-0.2032657808046939,-1.3593399091313905,0.48275622941114804,-1.4609727995337374,0.686022010215842,-2.019953696746646,0.8130631232187756,-2.37566881315486,0.9146960136211226,-2.6805674843619007,0.1270411130029337,-1.4609727995337374,0.08892877910205359,-2.1469948097495792,0.038112333900880105,-2.515414037458087,0.0,-2.820312708665128,-0.1651534469038138,-1.2831152413296303,-0.24137811470557402,-1.651534469038138,-0.17785755820410717,-1.3847481317319772,-0.1270411130029337,-1.1814823509272834,-0.4065315616093878,-1.003624792723176,-0.4065315616093878,-1.270411130029337,-0.2794904486064541,-1.0798494605249365,-0.19056166950440054,-0.8892877910205359,next
0.0,0.0,0.31228050100835447,-0.2872980609276861,0.3997190412906937,-0.7244907623393824,0.08743854028233924,-1.0617537034284052,-0.14989464048401013,-1.3115781042350887,0.5121400216537013,-1.4489815246787647,0.7369819823797166,-1.9861039864131345,0.8743854028233925,-2.3483493675828258,0.9743151631460659,-2.66062986859118,0.14989464048401013,-1.461472744719099,0.14989464048401013,-2.148489846937479,0.08743854028233924,-2.51073522810717,0.04996488016133671,-2.8230157291155242,-0.13740342044367596,-1.2990868841947545,-0.18736830060501267,-1.6613322653644458,-0.1124209803630076,-1.386525424477094,-0.07494732024200507,-1.1741746837914129,-0.38722782125035954,-1.0117888232670684,-0.3372629410890228,-1.261613224073752,-0.21235074068568102,-1.0867361435090734,-0.1124209803630076,-0.911859062944395,next
0.0,0.0,0.38450767245731554,-0.2356659927964192,0.5457528254232866,-0.6821910317791082,0.285279886016718,-1.0418917576262743,0.02480694661014939,-1.2775577504226936,0.5581562987283613,-1.4015924834734406,0.7938222915247805,-1.9597487822018018,0.9426639711856768,-2.319449508048968,1.0418917576262743,-2.64193981398091,0.1984555728811951,-1.4263994300835898,0.16124515296597103,-2.120993935167773,0.11163125974567226,-2.5055016076250882,0.06201736652537347,-2.8279919135570304,-0.11163125974567226,-1.2775577504226936,-0.14884167966089634,-1.6620654228800091,-0.06201736652537347,-1.4263994300835898,-0.02480694661014939,-1.2031369105922454,-0.35970072584716617,-1.0046813377110504,-0.2976833593217927,-1.2527508038125441,-0.13643820635582166,-1.0915056508465732,-0.02480694661014939,-0.9426639711856768,next
0.0,0.0,-0.1205592560359407,-0.5918363478127998,0.0438397294676148,-1.0740733719565627,0.3507178357409184,-1.3699915458629626,0.6027962801797035,-1.5124706666327106,0.0547996618345185,-1.3699915458629626,0.18631885023736292,-2.0275874878771845,0.2082387149711703,-2.4550248501864287,0.219198647338074,-2.78382282119354,0.2959181739063999,-1.1836726956255996,0.7452754009494517,-1.8412686376398217,0.9863939130213331,-2.2139063381145476,1.1507928985248885,-2.4550248501864287,0.547996618345185,-0.9425541835537182,0.8987144540861034,-1.3371117487622515,0.7891151304170664,-1.205592560359407,0.6685558743811257,-1.0411935748558516,0.7781551980501628,-0.6795158067480295,0.9973538453882368,-1.0521535072227552,0.876794589352296,-0.9425541835537182,0.767195265683259,-0.7891151304170664,next
0.0,0.0,-0.17730471581659593,-0.5736329041125162,-0.05214844582841057,-1.0116798490711651,0.27117191830773496,-1.2307033215504894,0.5319141474497878,-1.2828517673789,-0.02085937833136423,-1.3350002132073107,-0.05214844582841057,-1.9399221848168733,-0.08343751332545692,-2.3362503731127937,-0.12515626998818535,-2.638711358917575,0.2920312966390992,-1.2515626998818536,0.5214844582841057,-1.8773440498227805,0.6362110391066089,-2.211094103124608,0.7405079307634301,-2.450976953935297,0.5944922824438805,-1.0742579840652577,0.7300782415977479,-1.3037111457102641,0.6257813499409268,-1.178554875722079,0.5423438366154699,-1.0429689165682114,0.8448048224202512,-0.8343751332545691,0.8448048224202512,-1.0221095382368472,0.7509376199291122,-0.8865235790829796,0.6987891741007016,-0.7509376199291122,next
0.0,0.0,-0.24095937224692252,-0.6243038280942992,-0.0985742886464683,-1.1281279700651372,0.23000667350842602,-1.3909927397890527,0.5147768407093345,-1.445756233481535,0.0,-1.3581346435735633,-0.021905397476992956,-2.0700600615758344,-0.04381079495398591,-2.508168011115693,-0.06571619243097887,-2.814843575793595,0.36143905837038376,-1.2486076561885984,0.6133511293558027,-1.9824384716678625,0.7557362129562569,-2.3986410237307285,0.8871685978182147,-2.6505530947161478,0.6571619243097887,-1.0733644763726549,0.711925418002271,-1.4567089322200315,0.5585876356633204,-1.3909927397890527,0.47096604575534856,-1.2486076561885984,0.8762158990797182,-0.8762158990797182,0.8104997066487394,-1.1828914637576196,0.6790673217867816,-1.0952698738496478,0.6243038280942992,-0.9528847902491936,next
0.0,0.0,-0.26964589790525584,-0.6291737617789304,-0.11235245746052328,-1.1572303118433898,0.2471754064131512,-1.4268762097486456,0.5505270415565641,-1.4942876842249595,-0.011235245746052327,-1.3594647352723317,-0.03370573723815698,-2.100990954511785,-0.03370573723815698,-2.5504007843538785,-0.04494098298420931,-2.8649876652433437,0.35952786387367447,-1.2471122778118084,0.6291737617789304,-2.0111089885433664,0.7752319564776106,-2.438048326893355,0.9100549054302385,-2.707694224798611,0.6741147447631396,-1.0898188373670759,0.7190557277473489,-1.5167581757170643,0.5617622873026163,-1.4605819469868027,0.47188032133419777,-1.3145237522881223,0.8763491681920815,-0.8988196596841862,0.7977024479697152,-1.235877032065756,0.651644253271035,-1.1459950660973375,0.6067032702868257,-0.9999368713986572,next
0.0,0.0,-0.2505779641933376,-0.6209975634356628,-0.09805224685826254,-1.143942880013063,0.2505779641933376,-1.4272049264924882,0.5447347047681252,-1.5252571733507507,0.0,-1.3400473737295882,0.0,-2.048202489928151,0.0,-2.4839902537426513,-0.010894694095362504,-2.799936382508164,0.35952490514696267,-1.209311044585238,0.6318922575310253,-1.939255548974526,0.7953126689614629,-2.353253924598301,0.926048998105813,-2.625621276982364,0.6645763398171128,-1.0458906331548006,0.7408391984846503,-1.4707837028739381,0.5883134811495753,-1.4380996205878507,0.5011559283866752,-1.3182579855388632,0.8715755276290004,-0.8497861394382754,0.8279967512475503,-1.187521656394513,0.6863657280078378,-1.1330481859177006,0.6318922575310253,-0.991417162677988,next
0.0,0.0,-0.24065643281730495,-0.6016410820432624,-0.10938928764422952,-1.104831805206718,0.229717504052882,-1.3892439530817149,0.5031907231634558,-1.4876943119615216,-0.010938928764422953,-1.3126714517307543,0.0,-2.0237018214182463,0.0,-2.4612589719951643,0.0,-2.7784879061634298,0.3391067916971115,-1.181404306557679,0.6344578683365312,-1.8924346762451707,0.8094807285672985,-2.308113969293243,0.9516868025047969,-2.570648259639394,0.6453967971009542,-1.0063814463269116,0.7219692984519148,-1.4220607393749838,0.5688242957499935,-1.378305024317292,0.4922517943990328,-1.2470378791442165,0.8532364436249903,-0.8094807285672985,0.8204196573317214,-1.1595264490288328,0.689152512158646,-1.0829539476778722,0.6344578683365312,-0.9407478737403738,next
0.0,0.0,0.35294117231833916,-0.31764705508650526,0.4705882297577855,-0.7529411676124569,0.23529411487889276,-1.14117645716263,-0.023529411487889278,-1.458823512249135,0.35294117231833916,-1.5058823352249138,0.4470588182698963,-2.117647033910035,0.5058823469896194,-2.4941176177162636,0.5294117584775088,-2.799999967058824,0.0,-1.4823529237370245,-0.05882352871972319,-2.152941151141869,-0.14117646892733565,-2.505882323460208,-0.19999999764705886,-2.8705882015224917,-0.294117643598616,-1.3294117490657442,-0.34117646657439454,-1.7647058615916957,-0.3058823493425606,-1.458823512249135,-0.2823529378546713,-1.1882352801384084,-0.552941169965398,-1.0823529284429068,-0.6235294044290659,-1.4352941007612459,-0.5058823469896194,-1.3176470433217995,-0.3999999952941177,-1.1176470456747407,next
0.0,0.0,-0.13066655554851914,-0.5879994999683362,0.010888879629043263,-1.03444356475911,0.30488862961321134,-1.3175544351142348,0.5662217407102497,-1.4264432314046673,0.032666638887129784,-1.3066655554851916,0.11977767591947588,-1.9382205739697007,0.15244431480660567,-2.351997999873345,0.16333319443564895,-2.6677755091155992,0.3266663888712979,-1.165110120307629,0.6533327777425958,-1.8402206573083113,0.8275548518072879,-2.243109203582912,0.9691102869848504,-2.526220073938037,0.6097772592264227,-0.9691102869848504,0.8384437314363312,-1.3828877128884944,0.7404438147749418,-1.284887796227105,0.6533327777425958,-1.1324434814204993,0.8493326110653745,-0.7295549351458985,1.0017769258719802,-1.1324434814204993,0.8928881295815475,-1.045332444388153,0.8166659721782447,-0.8819992499525042,next
0.0,0.0,0.3638097946918536,-0.27599363735244065,0.501806613368074,-0.7150744240495054,0.23835814134983513,-1.1039745494097626,0.025090330668403698,-1.3925133520964053,0.47671628269967026,-1.4677843441016163,0.6272582667100924,-2.0699522801433052,0.7401647547179091,-2.4463072401693604,0.8028905813889183,-2.7724815388586084,0.1254516533420185,-1.4803295094358182,0.13799681867622032,-2.157768437482718,0.10036132267361479,-2.5466685628429753,0.050180661336807396,-2.8853880268664254,-0.17563231467882587,-1.3423326907595978,-0.21326781068143144,-1.7563231467882587,-0.18817748001302773,-1.5054198401042218,-0.16308714934462404,-1.2670616987543868,-0.4641711173654684,-1.1290648800781664,-0.4892614480338721,-1.4552391787674144,-0.3889001253602573,-1.3046971947569923,-0.2885388026866425,-1.1039745494097626,next
0.0,0.0,0.05655723137972628,-0.4524578510378102,-0.07069653922465785,-0.9897515491452098,-0.4948757745726049,-1.343234245268499,-0.7069653922465785,-1.5694631707874043,0.21208961767397352,-1.6260204021671305,0.25450754120876823,-2.3047071787238456,0.2827861568986314,-2.728886414071793,0.29692546474356296,-3.082369110195082,-0.11311446275945256,-1.5270452472526095,-0.2827861568986314,-2.2481499473441193,-0.43831854319287866,-2.658189874847135,-0.5514330059523312,-2.9833939552805613,-0.39590061965808393,-1.3290949374235674,-0.622129545176989,-1.5694631707874043,-0.4665971588827418,-1.244259090353978,-0.33934338827835764,-1.0321694726800046,-0.622129545176989,-1.0745873962147992,-0.7635226236263047,-1.314955629578636,-0.622129545176989,-1.1028660119046625,-0.4665971588827418,-0.919055009920552,next
0.0,0.0,-0.0163147113875134,-0.32629422775026795,-0.2773500935877278,-0.8809944149257235,-0.8320502807631832,-1.2236033540635047,-1.2236033540635047,-1.4193798907136657,0.0163147113875134,-1.7946182526264738,0.0,-2.5940391106146303,-0.0326294227750268,-3.0834804522400323,-0.0652588455500536,-3.5076629483153803,-0.32629422775026795,-1.7293594070764202,-0.5873296099504823,-2.463521419514523,-0.8320502807631832,-2.887703915589871,-1.0115121060258305,-3.246627566115166,-0.6036443213379957,-1.517268159038746,-0.9136238377007503,-1.8598770981765274,-0.9788826832508039,-1.810932964013987,-1.0441415288008575,-1.7946182526264738,-0.8157355693756698,-1.2399180654510182,-1.0604562401883708,-1.517268159038746,-1.0604562401883708,-1.4193798907136657,-1.0115121060258305,-1.2888621996135583,next
0.0,0.0,0.1273684079249875,-0.2830409064999722,0.028304090649997223,-0.6934502209249319,-0.45286545039995557,-0.9481870367749069,-0.7500584022249264,-1.1746197619748848,0.15567249857498472,-1.52842089509985,0.18397658922498195,-2.1652629347247876,0.21228067987497917,-2.575672249149747,0.2405847705249764,-2.9294733822747125,-0.19812863454998056,-1.4859647591248542,-0.3538011331249653,-2.179414980049786,-0.50947363169995,-2.575672249149747,-0.6085379489749403,-2.915321336949714,-0.4953215863749514,-1.316140215224871,-0.6792981755999333,-1.5850290763998445,-0.6226899942999389,-1.273684079249875,-0.5519297676749458,-1.061403399374896,-0.7359063568999278,-1.0755554446998945,-0.9057309007999111,-1.2878361245748735,-0.8066665835249208,-1.1038595353498917,-0.6792981755999333,-0.9340349914499083,next
0.0,0.0,0.23113041385251493,-0.2568115709472388,0.23113041385251493,-0.6548695059154589,-0.20544925675779105,-0.8988404983153357,-0.5264637204418395,-1.027246283788955,0.21828983530515297,-1.3739419045677275,0.2824927280419627,-1.9004056250095671,0.2568115709472388,-2.2471012457883393,0.1926086782104291,-2.555275130925026,-0.1926086782104291,-1.4253042187571754,-0.2824927280419627,-1.9517679391990148,-0.3852173564208582,-2.272782402883063,-0.5007825633471157,-2.542434552377664,-0.5007825633471157,-1.3354201689256417,-0.6548695059154589,-1.4381447973045371,-0.5136231418944776,-1.245536119094108,-0.3852173564208582,-1.1299709121678507,-0.7575941342943544,-1.1556520692625745,-0.847478184125888,-1.2326955405467461,-0.6933912415575447,-1.0914491765257648,-0.5393042989892015,-0.9758839695995074,next
0.0,0.0,0.3617746891226368,-0.2782882224020283,0.5009188003236509,-0.6818061448849693,0.25045940016182544,-1.0018376006473018,0.02782882224020283,-1.2662114119292287,0.44526115584324527,-1.4331843453704458,0.5844052670442594,-2.0315040235348065,0.6957205560050708,-2.3932787126574433,0.7513782004854764,-2.727224579539877,0.11131528896081132,-1.4192699342503443,0.0974008778407099,-2.101076079135314,0.06957205560050707,-2.490679590498153,0.02782882224020283,-2.85245427962079,-0.1948017556814198,-1.2940402341694315,-0.22263057792162264,-1.6558149232920683,-0.16697293344121697,-1.3636122897699385,-0.13914411120101414,-1.1548961229684174,-0.4870043892035495,-1.0714096562478088,-0.4870043892035495,-1.3914411120101415,-0.3756891002427382,-1.2105537674488231,-0.32003145576233255,-1.0157520117674033,next
0.0,0.0,0.4246176900200852,-0.27394689678715173,0.6163805177710914,-0.6848672419678793,0.4931044142168731,-1.027300862951819,0.3013415864658669,-1.260155725220898,0.45201237969880037,-1.4656158978112617,0.630077862610449,-2.0135096913855652,0.7533539661646673,-2.3696406572088624,0.8355380352008128,-2.684679588514087,0.1095787587148607,-1.4656158978112617,0.09588141387550311,-2.0956937604217107,0.08218406903614552,-2.479219415923723,0.05478937935743035,-2.807955692068305,-0.19176282775100623,-1.3149451045783282,-0.23285486226907898,-1.6710760704016256,-0.06848672419678793,-1.4656158978112617,0.04109203451807276,-1.2464583803815403,-0.46570972453815795,-1.0683928974698917,-0.46570972453815795,-1.356037139096401,-0.27394689678715173,-1.260155725220898,-0.12327610355421828,-1.095787587148607,next
0.0,0.0,0.43001670728826286,-0.31904465379451763,0.6797038276491897,-0.7351898543960623,0.5826032808421626,-1.068106014877298,0.2913016404210813,-1.248435601804634,0.4161452006015447,-1.5119942288522792,0.5964747875288807,-2.0807260030077237,0.707446841022626,-2.4275136701756774,0.7629328677694986,-2.746558323970195,0.08322904012030895,-1.4981227221655609,0.06935753343359079,-2.1500835364413144,0.06935753343359079,-2.552357230356141,0.05548602674687263,-2.8991448975240948,-0.2219441069874905,-1.3594076552983794,-0.12484356018046341,-1.6784523090928969,0.041614520060154474,-1.414893682045252,0.13871506686718157,-1.1790780683710433,-0.49937424072185366,-1.1097205349374526,-0.40227369391482654,-1.3871506686718158,-0.18032958692733603,-1.2761786151780705,-0.027743013373436314,-1.1097205349374526,next
0.0,0.0,0.4061754995679711,-0.31445845127842925,0.6027120316169894,-0.7861461281960731,0.5503022897372511,-1.1530143213542405,0.379970628628102,-1.3888581598130625,0.3406633222182983,-1.3626532888731933,0.4585852414477093,-1.9784677559601171,0.524097418797382,-2.345335949118285,0.5634047252071858,-2.6728968358666485,0.0,-1.3495508534032588,-0.06551217734967275,-1.9915701914300519,-0.07861461281960731,-2.397745690998023,-0.09171704828954186,-2.7253065777463865,-0.31445845127842925,-1.2054240632339788,-0.24894627392875648,-1.5853946918620807,-0.06551217734967275,-1.375755724343128,0.039307306409803656,-1.1530143213542405,-0.5896095961470548,-0.9957850957150259,-0.5503022897372511,-1.3364484179333243,-0.3537657576882329,-1.284038676053586,-0.20963896751895283,-1.1530143213542405,next
0.0,0.0,0.4258177423918795,-0.35713746136093116,0.6181225292785347,-0.8791075971961382,0.521970135835207,-1.291189283381828,0.3021932365361725,-1.5384382950932418,0.35713746136093116,-1.456021957856104,0.521970135835207,-2.0604084309284487,0.645594641690914,-2.43128194849557,0.7005388665156727,-2.7609472974441216,0.013736056206189659,-1.456021957856104,-0.027472112412379318,-2.1565608243717764,-0.027472112412379318,-2.568642510557466,-0.0686802810309483,-2.8983078595060183,-0.28845718032998285,-1.3186613957942073,-0.2747211241237932,-1.7856873068046557,-0.0686802810309483,-1.6071185761241902,0.054944224824758636,-1.3598695644127763,-0.5769143606599657,-1.0988844964951727,-0.5494422482475864,-1.4697580140622937,-0.31592929274236214,-1.4285498454437247,-0.12362450585570693,-1.291189283381828,next
0.0,0.0,0.40810675335169594,-0.3159536154980872,0.5924130290589135,-0.803048772724305,0.40810675335169594,-1.17166132413874,0.1448120737699566,-1.4086265357623053,0.43443622130986986,-1.4349560037204794,0.5924130290589135,-2.0273690327793927,0.6845661669125223,-2.382816850214741,0.7240603688497831,-2.711935199691915,0.09215313785360876,-1.4217912697413924,0.09215313785360876,-2.080027968695741,0.09215313785360876,-2.4749699880683496,0.06582366989543482,-2.7909236035664367,-0.21063574366539145,-1.2901439299505226,-0.1974710096863045,-1.6982506833022186,-0.06582366989543482,-1.500779673615914,0.013164733979086966,-1.2506497280132618,-0.5002598912053047,-1.0795081862851312,-0.47393042324713075,-1.4217912697413924,-0.2896241475399132,-1.3559675998459575,-0.1448120737699566,-1.2243202600550878,next
0.0,0.0,0.3797330162686201,-0.3797330162686201,0.47466627033577513,-0.9222087537952203,0.2576759753251351,-1.3290655569401704,0.040685680314495015,-1.6003034257034705,0.3390473359541251,-1.4918082781981505,0.46110437689761014,-2.129217269791906,0.5153519506502702,-2.536074072936856,0.5424757375266002,-2.8615595154528157,0.0,-1.4782463847599854,-0.05424757375266002,-2.1699029501064007,-0.09493325406715503,-2.617445433565846,-0.14918082781981504,-2.929368982643641,-0.3119235490777951,-1.3426274503783355,-0.3661711228304551,-1.7630461469614505,-0.2576759753251351,-1.6816747863324606,-0.17630461469614506,-1.4782463847599854,-0.5967233112792601,-1.1391990488058603,-0.6374089915937552,-1.4918082781981505,-0.4882281637739401,-1.4918082781981505,-0.3526092293922901,-1.3561893438165005,next
0.0,0.0,0.346687617833076,-0.3744226272597221,0.44376015082633724,-0.9429903205059667,0.12480754241990735,-1.3312804524790118,-0.16641005655987648,-1.5392930231788573,0.38829013197304507,-1.4838230043255651,0.5130976743929524,-2.135595725851748,0.5824351979595677,-2.5377533625381163,0.6101702073862137,-2.870573475657869,0.013867504713323039,-1.4838230043255651,-0.013867504713323039,-2.1910657447050403,-0.04160251413996912,-2.6070908861047313,-0.08320502827993824,-2.9399109992244843,-0.2773500942664608,-1.3451479571923348,-0.346687617833076,-1.7195705844520568,-0.23574758012649166,-1.4976905090388883,-0.16641005655987648,-1.2480754241990735,-0.5547001885329216,-1.1510028912058123,-0.5963027026728906,-1.4699554996122421,-0.4576276555396603,-1.3728829666189808,-0.36055512254639904,-1.2064729100591045,next
0.0,0.0,0.3477858257020315,-0.29981536698450995,0.45571935781645506,-0.7675273394803453,0.16789660551132557,-1.1153131651823769,-0.10793353211442357,-1.3431728440906046,0.3477858257020315,-1.4630989908844083,0.43173412845769427,-2.12269279825033,0.47970458717521586,-2.5424343120286443,0.49169720185459626,-2.902212752410056,-0.011992614679380396,-1.4391137615256475,-0.09594091743504317,-2.1706632569678517,-0.19188183487008634,-2.602397385425546,-0.26383752294636875,-2.9861610551657187,-0.29981536698450995,-1.3071950000524633,-0.3717710550607923,-1.7149438991513968,-0.28782275230512955,-1.4391137615256475,-0.23985229358760793,-1.1872688532586593,-0.5756455046102591,-1.0793353211442358,-0.6356085780071611,-1.4271211468462672,-0.5156824312133571,-1.3071950000524633,-0.41974151377831387,-1.1153131651823769,next
0.0,0.0,0.3588534966958985,-0.3090127332659126,0.47847132892786465,-0.7476114514497886,0.2093312064059408,-1.0964967954596898,-0.049840763429985904,-1.3357324599236222,0.3588534966958985,-1.4653184448415855,0.43859871818387597,-2.0634076060014164,0.498407634299859,-2.4521655607553066,0.5183439396718534,-2.7910827520792107,0.00996815268599718,-1.4453821394695912,-0.049840763429985904,-2.1132483694314024,-0.11961783223196616,-2.5119744768712895,-0.17942674834794925,-2.8907642789391823,-0.28907642789391824,-1.2958598491796334,-0.33891719132390413,-1.7045541093055179,-0.2591719698359267,-1.4055095287256025,-0.22926751177793517,-1.1762420169476673,-0.5582165504158421,-1.0665923374016983,-0.5881210084738336,-1.4055095287256025,-0.4685031762418675,-1.2460190857496476,-0.38875795475389,-1.0665923374016983,next
0.0,0.0,0.39509183475739684,-0.30619617193698256,0.5531285686603555,-0.7901836695147937,0.24693239672337303,-1.1753982084032557,-0.029631887606804762,-1.4223306051266287,0.4247237223642016,-1.481594380340238,0.5531285686603555,-2.123618611821008,0.632146935611835,-2.518710446578405,0.6716561190875746,-2.864415801991127,0.06914107108254444,-1.491471676209173,0.03950918347573969,-2.212514274641422,0.0,-2.627360701136689,-0.059263775213609524,-2.9434341689426065,-0.2370551008544381,-1.363066829913019,-0.27656428433017777,-1.758158664670416,-0.19754591737869842,-1.481594380340238,-0.15803673390295875,-1.234661983616865,-0.5136193851846159,-1.135889024927516,-0.5234966810535508,-1.4717170844713032,-0.4049691306263318,-1.3038030546994095,-0.3259507636748524,-1.1161344331896461,next
0.0,0.0,0.35115901851202636,-0.40518348289849193,0.47271406338157396,-0.9589342428597643,0.135061160966164,-1.3776238418548727,-0.1485672770627804,-1.6072278154973514,0.49972629557480674,-1.4991788867244202,0.6347874565409707,-2.147472459362007,0.7158241531206692,-2.5526559422604995,0.742836385313902,-2.8903088446759093,0.1485672770627804,-1.5126850028210366,0.1485672770627804,-2.2555213881349387,0.1080489287729312,-2.6607048710334307,0.0540244643864656,-2.9983577734488405,-0.17557950925601318,-1.4046360740481054,-0.2566162058357116,-1.8233256730432137,-0.2160978575458624,-1.5532033511108858,-0.17557950925601318,-1.3100932613717906,-0.45920794728495756,-1.2155504486954758,-0.5132324116714232,-1.5396972350142695,-0.4321957150917248,-1.391129957951489,-0.33765290241540996,-1.2020443325988595,next
0.0,0.0,0.3505359449047127,-0.3004593813468966,0.4840734477255556,-0.8179172047776628,0.21699844208386973,-1.2185297132401915,0.0,-1.4856047188818775,0.5675343869885824,-1.4021437796188507,0.7177640776620307,-1.969678166607433,0.8012250169250575,-2.336906299364751,0.8513015804828736,-2.6373656807116475,0.21699844208386973,-1.418835967471456,0.21699844208386973,-2.0865234815756706,0.20030625423126439,-2.4537516143329885,0.183614066378659,-2.787595371385096,-0.10015312711563219,-1.3186828403558237,-0.16692187852605364,-1.6358344095553257,-0.11684531496823755,-1.3353750282084291,-0.06676875141042146,-1.101684398271954,-0.40061250846252877,-1.1517609618297702,-0.43399688416773946,-1.418835967471456,-0.3338437570521073,-1.2686062767980077,-0.25038281778908045,-1.1183765861245594,next
0.0,0.0,0.3335899344722303,-0.3139669971503344,0.47095049572550157,-0.8045404301977319,0.21585231054085488,-1.2166221139575457,-0.0392458746437918,-1.4913432364640884,0.569065182334981,-1.373605612532713,0.7064257435882524,-1.942670794867694,0.784917492875836,-2.2958836666618203,0.8241633675196278,-2.609850663812155,0.21585231054085488,-1.373605612532713,0.23547524786275079,-2.0407854814771733,0.21585231054085488,-2.4136212905931957,0.196229373218959,-2.747211225065426,-0.0981146866094795,-1.2754909259232334,-0.1569834985751672,-1.6090808603954638,-0.11773762393137539,-1.2951138632451293,-0.0981146866094795,-1.0792615527042744,-0.392458746437918,-1.0988844900261703,-0.4120816837598139,-1.373605612532713,-0.3335899344722303,-1.1969991766356498,-0.25509818518464666,-1.0203927407385867,next
0.0,0.0,0.23300116185315256,-0.4660023237063051,0.2847791978205198,-1.0355607193473448,0.0,-1.3980069711189154,-0.2588901798368362,-1.5274520610373334,0.33655723378788704,-1.4756740250699663,0.4660023237063051,-2.1228994746620566,0.5177803596736724,-2.511234744417311,0.5177803596736724,-2.8219029602215144,0.0,-1.4497850070862826,-0.07766705395105085,-2.1487884926457403,-0.1294450899184181,-2.588901798368362,-0.18122312588578532,-2.925459032156249,-0.2847791978205198,-1.3203399171678645,-0.36244625177157064,-1.6568971509557515,-0.23300116185315256,-1.3980069711189154,-0.1553341079021017,-1.165005809265763,-0.5954474136247232,-1.1132277732983955,-0.6213364316084068,-1.423895989102599,-0.49189134168998877,-1.3203399171678645,-0.3883352697552543,-1.1391167912820792,next
0.0,0.0,-0.4192217905756268,-0.5449883277483148,-0.5030661486907522,-1.3415097298420058,-0.7126770439785656,-2.0122645947630087,-0.5869105068058775,-2.3895642062810727,0.16768871623025072,-2.0961089528781343,0.29345525340293876,-3.018396892144513,0.33537743246050145,-3.6053073989503908,0.3772996115180641,-4.06645136858358,-0.08384435811512536,-2.0961089528781343,-0.2096108952878134,-3.1022412502596386,-0.33537743246050145,-3.7310739361230785,-0.4192217905756268,-4.1922179057562685,-0.33537743246050145,-1.8864980575903207,-0.6288326858634402,-2.3895642062810727,-0.6707548649210029,-2.0961089528781343,-0.5869105068058775,-1.8864980575903207,-0.6707548649210029,-1.5511206251298193,-0.922287939266379,-1.9284202366478833,-0.922287939266379,-1.8026536994751954,-0.8803657602088163,-1.6349649832449447,next
